year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,3,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",60.00,19.00,5.57,0.16,3.10,0.00,10.17,3.00,0.00,1163.00,407.00,4.00,119.00,0.00,633.00
2023,3,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",861.00,339.00,64.21,7.25,137.04,0.20,130.29,10.00,3.00,34544.00,10684.00,836.00,10330.00,11.00,12683.00
2023,3,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",60.00,9.00,0.00,0.00,2.28,0.00,6.72,0.00,0.00,984.00,0.00,0.00,172.00,0.00,812.00
2023,3,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,164.00,76.00,0.00,88.00,0.00,0.00
2023,3,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",9.00,4.00,0.00,0.00,2.27,0.00,1.73,0.00,0.00,127.00,0.00,0.00,62.00,0.00,65.00
2023,3,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",99.00,51.00,9.67,3.22,19.64,0.00,18.47,2.00,1.00,2799.00,487.00,243.00,705.00,0.00,1364.00
2023,3,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",17.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,124.00,0.00,0.00,124.00,0.00,0.00
2023,3,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",304.00,113.00,16.74,3.12,60.56,0.00,32.57,0.00,0.00,7923.00,1167.00,585.00,4094.00,0.00,2077.00
2023,3,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",27.00,2.00,1.00,0.00,0.80,0.20,0.00,1.00,0.00,114.00,84.00,0.00,24.00,6.00,0.00
2023,3,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",36.00,5.00,0.58,0.00,1.56,0.00,2.85,0.00,0.00,321.00,15.00,0.00,60.00,0.00,246.00
2023,3,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",59.00,10.00,3.00,0.00,3.85,0.00,3.15,0.00,0.00,360.00,57.00,0.00,142.00,0.00,161.00
2023,3,G4,Allegiant Air,TOL,"Toledo, OH: Eugene F Kranz Toledo Express",56.00,10.00,3.43,1.00,0.40,0.00,5.17,0.00,0.00,888.00,368.00,46.00,50.00,0.00,424.00
2023,3,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",18.00,6.00,0.56,0.94,1.25,0.00,3.26,1.00,0.00,264.00,12.00,15.00,47.00,0.00,190.00
2023,3,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",27.00,11.00,4.04,1.00,3.00,0.00,2.96,0.00,0.00,835.00,434.00,193.00,60.00,0.00,148.00
2023,3,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",41.00,6.00,2.20,1.92,1.88,0.00,0.00,1.00,0.00,215.00,114.00,47.00,54.00,0.00,0.00
2023,3,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",179.00,72.00,9.70,0.66,17.73,0.00,43.90,0.00,0.00,4813.00,397.00,105.00,796.00,0.00,3515.00
2023,3,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",62.00,18.00,4.81,0.14,6.36,0.00,6.68,3.00,0.00,991.00,417.00,7.00,251.00,0.00,316.00
2023,3,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",148.00,39.00,7.01,2.69,12.12,0.00,17.18,3.00,2.00,2879.00,948.00,363.00,410.00,0.00,1158.00
2023,3,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas National",63.00,21.00,2.82,0.31,5.85,0.87,11.15,0.00,1.00,1640.00,745.00,5.00,247.00,41.00,602.00
2023,3,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",15.00,4.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,218.00,192.00,0.00,0.00,0.00,26.00
2023,3,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",18.00,4.00,3.45,0.00,0.00,0.00,0.55,0.00,0.00,153.00,113.00,0.00,0.00,0.00,40.00
2023,3,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2706.00,1266.00,504.92,84.15,154.50,10.72,511.72,18.00,0.00,54983.00,22329.00,2782.00,5610.00,278.00,23984.00
2023,3,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",421.00,161.00,57.05,10.48,3.56,0.00,89.91,2.00,1.00,6290.00,1898.00,289.00,112.00,0.00,3991.00
2023,3,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31.00,15.00,10.27,0.00,0.00,0.00,4.73,0.00,1.00,770.00,504.00,0.00,0.00,0.00,266.00
2023,3,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",681.00,207.00,70.65,14.04,2.87,0.00,119.43,3.00,0.00,8440.00,2811.00,397.00,73.00,0.00,5159.00
2023,3,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",110.00,27.00,18.46,1.00,0.00,1.00,6.54,0.00,0.00,1307.00,819.00,36.00,0.00,22.00,430.00
2023,3,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186.00,40.00,28.70,0.00,0.00,0.00,11.30,2.00,0.00,2636.00,2076.00,0.00,0.00,0.00,560.00
2023,3,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",62.00,22.00,16.52,0.00,0.00,0.00,5.48,1.00,0.00,988.00,795.00,0.00,0.00,0.00,193.00
2023,3,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",707.00,285.00,118.36,18.57,9.30,0.00,138.77,7.00,0.00,10765.00,4190.00,476.00,204.00,0.00,5895.00
2023,3,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metro Oakland International",93.00,31.00,16.46,1.00,0.00,0.32,13.21,0.00,0.00,1480.00,794.00,35.00,0.00,10.00,641.00
2023,3,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1338.00,466.00,255.49,17.98,11.81,3.00,177.72,9.00,3.00,20034.00,11820.00,759.00,405.00,126.00,6924.00
2023,3,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",31.00,18.00,11.22,0.00,0.00,0.00,6.78,0.00,0.00,777.00,534.00,0.00,0.00,0.00,243.00
2023,3,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62.00,33.00,24.64,0.00,0.00,0.35,8.01,0.00,1.00,2008.00,1494.00,0.00,0.00,19.00,495.00
2023,3,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31.00,7.00,6.00,0.00,0.40,0.00,0.60,0.00,0.00,250.00,202.00,0.00,19.00,0.00,29.00
2023,3,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",9.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,131.00,131.00,0.00,0.00,0.00,0.00
2023,3,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62.00,23.00,11.96,0.00,0.00,0.94,10.10,0.00,1.00,1431.00,737.00,0.00,0.00,48.00,646.00
2023,3,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",65.00,32.00,21.54,0.29,0.56,0.00,9.61,1.00,0.00,1167.00,695.00,7.00,24.00,0.00,441.00
2023,3,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",62.00,25.00,18.02,0.79,0.00,0.00,6.19,1.00,0.00,991.00,713.00,30.00,0.00,0.00,248.00
2023,3,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.00,16.00,8.99,0.00,0.00,0.00,7.01,1.00,0.00,696.00,421.00,0.00,0.00,0.00,275.00
2023,3,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",62.00,24.00,9.62,0.00,0.00,0.38,13.99,0.00,0.00,892.00,309.00,0.00,0.00,10.00,573.00
2023,3,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.00,3.00,0.00,1.31,1.69,0.00,0.00,0.00,0.00,403.00,0.00,191.00,212.00,0.00,0.00
2023,3,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",84.00,20.00,6.28,0.45,5.72,0.00,7.56,1.00,0.00,1008.00,223.00,16.00,187.00,0.00,582.00
2023,3,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",27.00,6.00,1.41,0.00,1.85,0.00,2.73,1.00,0.00,185.00,31.00,0.00,58.00,0.00,96.00
2023,3,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",58.00,16.00,4.93,0.72,1.97,0.00,8.38,0.00,0.00,1016.00,154.00,187.00,42.00,0.00,633.00
2023,3,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",29.00,5.00,0.09,0.21,0.05,0.00,4.64,0.00,0.00,358.00,5.00,21.00,3.00,0.00,329.00
2023,3,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,12.00,3.10,0.67,4.79,0.00,3.44,0.00,0.00,399.00,69.00,19.00,151.00,0.00,160.00
2023,3,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",61.00,17.00,5.03,1.50,6.57,0.00,3.90,1.00,1.00,823.00,245.00,88.00,254.00,0.00,236.00
2023,3,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",748.00,155.00,32.35,3.84,58.80,0.00,60.01,9.00,4.00,8849.00,2265.00,291.00,2388.00,0.00,3905.00
2023,3,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",62.00,11.00,0.08,0.64,5.65,0.00,4.64,1.00,0.00,600.00,4.00,28.00,141.00,0.00,427.00
2023,3,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31.00,2.00,0.84,0.00,0.44,0.00,0.72,2.00,1.00,118.00,42.00,0.00,27.00,0.00,49.00
2023,3,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",,,,,,,,,,,,,,,
2023,3,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",9.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,23.00,0.00,0.00,0.00,0.00,23.00
2023,3,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",62.00,16.00,3.12,0.44,3.38,1.10,7.96,1.00,0.00,792.00,133.00,17.00,143.00,27.00,472.00
2023,3,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",140.00,33.00,6.96,1.84,13.35,0.02,10.83,0.00,0.00,1514.00,291.00,132.00,368.00,1.00,722.00
2023,3,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",31.00,6.00,2.58,0.00,1.52,0.00,1.90,0.00,0.00,298.00,163.00,0.00,43.00,0.00,92.00
2023,3,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",31.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,98.00,0.00,0.00,0.00,0.00,98.00
2023,3,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",238.00,61.00,16.19,1.95,23.80,0.00,19.06,2.00,2.00,2703.00,803.00,124.00,760.00,0.00,1016.00
2023,3,MQ,Envoy Air,BOS,"Boston, MA: Logan International",91.00,21.00,3.45,1.66,3.82,0.00,12.07,6.00,0.00,939.00,192.00,57.00,107.00,0.00,583.00
2023,3,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",93.00,19.00,2.93,2.26,4.67,0.00,9.14,3.00,0.00,1116.00,94.00,286.00,264.00,0.00,472.00
2023,3,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",84.00,24.00,4.07,0.22,5.83,0.47,13.42,4.00,1.00,1308.00,264.00,8.00,241.00,7.00,788.00
2023,3,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",62.00,25.00,3.36,4.36,8.28,0.00,8.99,2.00,0.00,1015.00,299.00,153.00,249.00,0.00,314.00
2023,3,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,8.00,2.18,0.66,3.10,0.00,2.06,0.00,0.00,287.00,109.00,29.00,94.00,0.00,55.00
2023,3,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",35.00,10.00,1.72,1.64,5.37,0.00,1.27,1.00,0.00,414.00,77.00,62.00,179.00,0.00,96.00
2023,3,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",84.00,20.00,4.72,1.31,8.96,0.00,5.01,2.00,0.00,1242.00,241.00,157.00,369.00,0.00,475.00
2023,3,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",97.00,23.00,1.67,0.09,7.00,1.00,13.23,0.00,0.00,1100.00,137.00,5.00,248.00,15.00,695.00
2023,3,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",101.00,19.00,5.09,1.95,3.58,0.00,8.38,1.00,0.00,937.00,286.00,98.00,131.00,0.00,422.00
2023,3,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",56.00,9.00,2.56,1.85,3.06,0.00,1.54,0.00,0.00,327.00,95.00,76.00,86.00,0.00,70.00
2023,3,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",391.00,72.00,18.43,4.05,23.64,0.00,25.89,2.00,0.00,3787.00,943.00,319.00,843.00,0.00,1682.00
2023,3,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",235.00,55.00,11.51,5.15,16.33,0.00,22.01,1.00,0.00,2366.00,413.00,459.00,567.00,0.00,927.00
2023,3,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",124.00,10.00,3.01,1.10,3.10,0.00,2.79,3.00,2.00,586.00,112.00,193.00,93.00,0.00,188.00
2023,3,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31.00,9.00,3.26,1.59,2.27,0.00,1.87,0.00,0.00,488.00,129.00,119.00,155.00,0.00,85.00
2023,3,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",66.00,13.00,6.10,1.10,4.90,0.00,0.90,2.00,0.00,462.00,270.00,27.00,137.00,0.00,28.00
2023,3,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",176.00,32.00,9.34,3.97,5.07,0.13,13.48,3.00,0.00,2154.00,316.00,602.00,233.00,7.00,996.00
2023,3,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",248.00,72.00,12.69,1.75,18.30,0.96,38.30,3.00,0.00,3887.00,758.00,87.00,606.00,26.00,2410.00
2023,3,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",62.00,12.00,2.68,2.23,5.30,0.00,1.79,1.00,0.00,558.00,138.00,232.00,133.00,0.00,55.00
2023,3,MQ,Envoy Air,DAB,"Daytona Beach, FL: Daytona Beach International",31.00,6.00,1.04,0.09,2.39,0.00,2.47,0.00,0.00,223.00,43.00,6.00,77.00,0.00,97.00
2023,3,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",,,,,,,,,,,,,,,
2023,3,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",248.00,45.00,12.45,1.00,18.89,0.00,12.66,0.00,0.00,1504.00,535.00,25.00,403.00,0.00,541.00
2023,3,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3747.00,777.00,157.58,78.23,252.57,1.95,286.66,83.00,20.00,57454.00,13468.00,9110.00,13554.00,92.00,21230.00
2023,3,MQ,Envoy Air,DRO,"Durango, CO: Durango La Plata County",93.00,16.00,1.57,0.95,7.15,0.00,6.33,2.00,0.00,873.00,44.00,188.00,251.00,0.00,390.00
2023,3,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",53.00,6.00,1.36,1.30,2.62,0.00,0.71,1.00,0.00,275.00,107.00,90.00,60.00,0.00,18.00
2023,3,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",40.00,15.00,5.51,2.28,2.11,0.00,5.09,1.00,0.00,796.00,311.00,95.00,78.00,0.00,312.00
2023,3,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",85.00,31.00,10.01,0.07,4.33,0.52,16.08,0.00,0.00,1305.00,415.00,16.00,124.00,13.00,737.00
2023,3,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",62.00,6.00,1.15,0.67,0.72,0.00,3.46,1.00,0.00,550.00,97.00,60.00,41.00,0.00,352.00
2023,3,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",35.00,4.00,0.00,0.03,1.00,0.00,2.97,1.00,0.00,122.00,0.00,1.00,23.00,0.00,98.00
2023,3,MQ,Envoy Air,EYW,"Key West, FL: Key West International",119.00,31.00,3.49,0.45,16.66,0.00,10.40,0.00,0.00,1836.00,224.00,10.00,860.00,0.00,742.00
2023,3,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",155.00,26.00,4.22,2.96,10.98,0.00,7.84,4.00,3.00,2232.00,433.00,644.00,310.00,0.00,845.00
2023,3,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",31.00,13.00,0.79,0.00,1.44,0.00,10.77,0.00,0.00,681.00,38.00,0.00,44.00,0.00,599.00
2023,3,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31.00,8.00,1.01,0.56,3.70,0.00,2.73,0.00,0.00,354.00,25.00,20.00,161.00,0.00,148.00
2023,3,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",,,,,,,,,,,,,,,
2023,3,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",53.00,9.00,2.64,1.39,2.32,0.00,2.66,0.00,1.00,464.00,147.00,59.00,83.00,0.00,175.00
2023,3,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",124.00,18.00,2.33,0.00,11.64,0.00,4.03,2.00,1.00,675.00,93.00,0.00,327.00,0.00,255.00
2023,3,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",62.00,22.00,3.52,0.05,7.92,0.00,10.51,0.00,0.00,1031.00,103.00,4.00,288.00,0.00,636.00
2023,3,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",57.00,8.00,1.96,0.90,4.02,0.00,1.12,0.00,1.00,518.00,178.00,88.00,169.00,0.00,83.00
2023,3,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",53.00,14.00,4.22,0.01,4.82,0.00,4.94,1.00,0.00,753.00,191.00,1.00,196.00,0.00,365.00
2023,3,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",97.00,19.00,5.74,0.35,5.89,0.00,7.02,3.00,0.00,1314.00,183.00,37.00,441.00,0.00,653.00
2023,3,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",106.00,15.00,3.25,2.63,4.54,0.00,4.58,0.00,0.00,641.00,165.00,61.00,167.00,0.00,248.00
2023,3,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",93.00,25.00,5.70,4.50,5.91,0.00,8.89,0.00,0.00,2081.00,481.00,444.00,305.00,0.00,851.00
2023,3,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",66.00,20.00,2.77,1.62,5.76,1.00,8.86,0.00,0.00,1081.00,84.00,86.00,303.00,67.00,541.00
2023,3,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",62.00,11.00,2.64,2.00,2.87,0.00,3.49,0.00,0.00,672.00,88.00,202.00,89.00,0.00,293.00
2023,3,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",111.00,15.00,3.86,1.27,5.70,0.00,4.17,7.00,0.00,1100.00,273.00,199.00,240.00,0.00,388.00
2023,3,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",124.00,46.00,6.35,3.81,24.86,0.00,10.99,1.00,0.00,1976.00,321.00,287.00,822.00,0.00,546.00
2023,3,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",93.00,16.00,4.28,1.01,4.98,0.00,5.72,3.00,0.00,1009.00,230.00,168.00,205.00,0.00,406.00
2023,3,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",62.00,13.00,2.69,0.90,1.39,0.00,8.02,1.00,0.00,667.00,67.00,31.00,72.00,0.00,497.00
2023,3,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",35.00,11.00,0.62,0.52,5.51,0.00,4.35,0.00,0.00,329.00,33.00,14.00,127.00,0.00,155.00
2023,3,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",168.00,26.00,5.26,5.21,5.61,0.00,9.92,5.00,0.00,1587.00,316.00,259.00,202.00,0.00,810.00
2023,3,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",133.00,23.00,7.08,2.78,6.00,0.00,7.15,1.00,1.00,1423.00,506.00,164.00,187.00,0.00,566.00
2023,3,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",57.00,7.00,1.50,0.29,2.06,0.00,3.15,2.00,0.00,364.00,32.00,27.00,48.00,0.00,257.00
2023,3,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",111.00,22.00,6.72,0.33,5.36,0.00,9.59,1.00,0.00,923.00,204.00,18.00,167.00,0.00,534.00
2023,3,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",62.00,7.00,2.55,1.13,3.32,0.00,0.00,0.00,0.00,324.00,123.00,53.00,148.00,0.00,0.00
2023,3,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",31.00,1.00,0.46,0.00,0.23,0.00,0.31,0.00,1.00,109.00,50.00,0.00,25.00,0.00,34.00
2023,3,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",67.00,14.00,2.56,2.53,4.78,0.21,3.92,1.00,0.00,696.00,128.00,209.00,159.00,8.00,192.00
2023,3,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",84.00,13.00,3.45,1.12,2.15,0.00,6.28,4.00,0.00,733.00,217.00,116.00,105.00,0.00,295.00
2023,3,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",169.00,27.00,7.71,2.55,8.53,0.00,8.21,5.00,0.00,1683.00,314.00,492.00,271.00,0.00,606.00
2023,3,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",84.00,13.00,0.44,0.95,4.22,0.00,7.39,2.00,0.00,730.00,48.00,105.00,150.00,0.00,427.00
2023,3,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",234.00,71.00,18.03,6.33,28.24,0.00,18.40,3.00,2.00,4337.00,746.00,981.00,934.00,0.00,1676.00
2023,3,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",84.00,8.00,2.49,1.72,2.54,0.00,1.25,1.00,0.00,328.00,86.00,84.00,89.00,0.00,69.00
2023,3,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",159.00,32.00,10.85,1.16,5.00,0.43,14.57,6.00,1.00,1934.00,416.00,108.00,199.00,26.00,1185.00
2023,3,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",104.00,19.00,4.85,1.14,4.42,0.00,8.58,1.00,0.00,817.00,142.00,33.00,176.00,0.00,466.00
2023,3,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",168.00,36.00,5.64,5.52,15.78,0.00,9.06,0.00,0.00,2006.00,211.00,371.00,828.00,0.00,596.00
2023,3,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",31.00,12.00,5.17,0.25,1.93,0.00,4.65,0.00,0.00,989.00,188.00,45.00,200.00,0.00,556.00
2023,3,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",127.00,20.00,3.42,1.54,6.09,0.00,8.95,3.00,1.00,1261.00,255.00,100.00,226.00,0.00,680.00
2023,3,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1203.00,292.00,76.04,6.30,82.58,1.39,125.68,6.00,2.00,18227.00,5213.00,501.00,3218.00,92.00,9203.00
2023,3,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",124.00,19.00,5.53,2.05,6.17,0.00,5.25,2.00,1.00,853.00,259.00,139.00,269.00,0.00,186.00
2023,3,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",27.00,7.00,2.25,0.89,2.87,0.00,0.99,1.00,0.00,275.00,106.00,49.00,76.00,0.00,44.00
2023,3,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",31.00,5.00,3.41,1.00,0.59,0.00,0.00,1.00,1.00,528.00,194.00,324.00,10.00,0.00,0.00
2023,3,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",37.00,5.00,2.00,0.08,0.26,0.19,2.46,1.00,0.00,360.00,96.00,6.00,20.00,15.00,223.00
2023,3,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",31.00,3.00,0.00,0.21,1.06,0.00,1.73,0.00,0.00,60.00,0.00,4.00,17.00,0.00,39.00
2023,3,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",165.00,36.00,11.09,2.18,8.70,0.00,14.02,0.00,0.00,2060.00,506.00,310.00,289.00,0.00,955.00
2023,3,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",31.00,6.00,1.00,0.01,3.00,0.00,1.99,0.00,0.00,218.00,15.00,1.00,79.00,0.00,123.00
2023,3,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,3,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3005.00,694.00,148.87,16.49,309.79,2.03,216.83,41.00,3.00,42773.00,13598.00,2002.00,11538.00,85.00,15550.00
2023,3,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",413.00,134.00,31.80,5.54,32.54,0.32,63.80,2.00,0.00,7834.00,1818.00,677.00,1535.00,17.00,3787.00
